model-obs-name,test,season,p,ss,slope,lcl,ucl
NanooseObs_1980-2018,mann-kendall 3pw,season 1,0.4881961566987405,0,0.004029441907442581,-0.0052853985102242936,0.010078330204479138
NanooseObs_1980-2018,mann-kendall 3pw,season 2,0.4881961566987405,0,0.003304660609375569,-0.0031373224590389823,0.010328968553560133
NanooseObs_1980-2018,mann-kendall 3pw,season 3,0.5935629766221353,0,0.0033499751851248528,-0.005721628188097882,0.0123991105521086
NanooseObs_1980-2018,mann-kendall 3pw,season 4,0.2776793977764225,0,0.005711734351913872,-0.0027605826125963106,0.015008300526158308
NanooseObs_1980-2018,mann-kendall 3pw,season 5,0.7540675143570155,0,0.002606519219116188,-0.007685607480683377,0.014080023915535934
NanooseObs_1980-2018,mann-kendall 3pw,season 6,0.6530785762864473,0,0.003655678675231414,-0.009220433733719918,0.015422437248650939
NanooseObs_1980-2018,mann-kendall 3pw,season 7,0.5952698888863501,0,0.0037248796179306085,-0.007425026788184222,0.013118711084016714
NanooseObs_1980-2018,mann-kendall 3pw,season 8,0.6471242716513834,0,0.002753630615548574,-0.005561430421567921,0.011366632593186913
NanooseObs_1980-2018,mann-kendall 3pw,season 9,0.556163415969644,0,0.002129049281506729,-0.005336317554474264,0.010736483857817612
NanooseObs_1980-2018,mann-kendall 3pw,season 10,0.6660299201417486,0,0.002820969910880527,-0.004712032869473347,0.010029179252260415
NanooseObs_1980-2018,mann-kendall 3pw,season 11,0.6660299201417486,0,0.002114739921885368,-0.0052807638269786765,0.010270990262804078
NanooseObs_1980-2018,mann-kendall 3pw,season 12,0.495448439184329,0,0.0031824401516749898,-0.004857241490542339,0.010452405682006448
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-0,0.4855530088160611,0,-0.014342583655681855,-0.05221345190780471,0.026329059892303046
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-1,0.6471242716513834,-1,0.010444767670906659,-0.030429875155580044,0.051527370266706674
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-2,0.25517783395596627,-1,0.012366614331928307,-0.009930124302563476,0.03793835890913956
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-3,0.723968494625439,-1,0.004861419032254013,-0.023844139948900486,0.030314387139715335
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-4,0.7044502507370825,-1,0.00450817330151931,-0.016362448345957254,0.022320353961606306
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-5,0.9799402562507284,-1,-0.00026645655591890036,-0.02051388693198429,0.024539500936021866
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-6,0.597456489695074,-1,-0.008230774526615355,-0.028498177586946966,0.011202830723365068
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-7,0.45597179082236305,0,-0.015534263896863406,-0.03995196350381284,0.012813902626777951
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-8,0.9478555242897311,-1,-0.0007848578386341356,-0.02127368872328721,0.023931941477240516
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-9,0.9478510694695879,-1,-0.0023230546059371314,-0.02684595164225597,0.02182082711347792
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-10,0.7044743405984466,-1,-0.005263426071664802,-0.017010040475791605,0.01060948617982216
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-11,0.35803517004775176,-1,0.005940591838671414,-0.009867993330735422,0.018982855988232707
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-12,0.782102921955308,-1,-0.0005256571972765179,-0.022558914336093847,0.02312614771942341
NanooseObs_1980-2018,"mann kendall 3pw all seasons, nonseasonal mk",season-0,0.6700851743088205,-1,9.96841124187844e-05,-0.006646638390675436,0.006781283021173797
NanooseObs_1980-2018,"mann kendall 3pw all seasons, nonseasonal mk",season-1,0.6700851743088205,-1,9.96841124187844e-05,-0.006646638390675436,0.006781283021173797
