model-obs-name,test,season,p,ss,slope,lcl,ucl
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-9,0.0951464607057908,-1,0.011690770828477855,-0.0033522421441692873,0.0240676718875843
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-10,0.007165017986002109,95,0.02080339344869275,0.005253993199614368,0.03377491831483123
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-11,0.23654740531738194,-1,-0.01846706620768947,-0.03363483936960433,-0.0005411262381570971
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-12,0.2495996408749035,-1,0.008203089001163778,-0.011703256697916246,0.03186597141962833
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-13,0.67549619466395,-1,0.003231664609915195,-0.025062380313626273,0.028121375517766535
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-14,0.5959453544992845,-1,-0.010775106483810406,-0.03019652502396923,0.010617047211564364
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-15,0.5328963315886357,-1,-0.011195410465974045,-0.025204258326922427,0.006122646660462258
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-16,0.16831253223219922,-1,0.010672084574904154,-0.010294298221780419,0.02913123604543942
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-17,0.700095585200804,-1,-0.008564736287999065,-0.025436611168966963,0.00931645982310927
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-18,0.9697892536299655,-1,-0.004914298651240547,-0.027650222240445794,0.014616392932242076
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-19,0.3341468833720125,-1,0.0031573701481591005,-0.00995717994359986,0.015149812591026001
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-20,0.8794125662732877,-1,-0.008349296290213276,-0.022233602482627925,0.007407291732400153
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-21,0.43519203459544475,-1,-0.0016649447140000206,-0.011500493413126145,0.011143688953519774
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-22,0.3908016455141383,-1,0.00046639874536804065,-0.011770294107224551,0.011973405270689868
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-23,0.021887110869362347,95,0.020042474133699584,0.004666537524502369,0.04017331718210221
NanooseObs_1970-2018,"mann kendall 3pw all seasons, seasonal mk",season-24,0.000227623006221922,95,nan,nan,nan
NanooseObs_1970-2018,"mann kendall 3pw all seasons, nonseasonal mk",season-0,0.0006651246059996563,95,0.002582867056589825,-0.001177188196001246,0.006326766195845709
NanooseObs_1970-2018,"mann kendall 3pw all seasons, nonseasonal mk",season-1,0.0006651246059996563,95,0.002582867056589825,-0.001177188196001246,0.006326766195845709
