model-obs-name,test,season,p,ss,slope,lcl,ucl
HOTSS_v1.02,mann-kendall 3pw,season 22,0.3634073211862605,0,0.003937998749492766,-0.0033520981939829386,0.010235935503050072
HOTSS_v1.02,mann-kendall 3pw,season 23,0.6565125016248674,0,0.0014570666882903725,-0.006263664130042516,0.007826762443036437
HOTSS_v1.02,mann-kendall 3pw,season 24,0.6504631229507134,0,0.0035640939367340896,-0.007644531324429589,0.01409023753551046
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-0,0.7523991158449141,0,-0.03828574226800595,-0.11015352875490572,0.036033585050181394
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-1,1.0,0,-0.0009307050486227481,-0.029832961059683593,0.030636911353747274
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-2,0.7684569726000503,0,0.004212766038756447,-0.028942059907161054,0.04937018836581299
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-3,0.6946868300138667,0,-0.0077919091562336975,-0.0411465737456945,0.02672627129119627
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-4,0.5406231028187141,-1,0.01066346175161243,-0.024107948665139753,0.04938293461819763
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-5,0.24695545939811314,-1,0.021711832645977827,-0.011745417828694133,0.051166634950398755
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-6,0.47189449862794297,-1,0.009069847057737966,-0.016419841906394953,0.031127916964619976
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-7,0.9674023453591936,0,-0.0011768042627118595,-0.02429946201893622,0.025778517683179385
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-8,0.394107148810076,-1,0.013594213085556256,-0.01075794043875772,0.03457531312319205
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-9,0.7922140528986239,0,-0.007427205252867293,-0.03917323376416891,0.02474696131450503
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-10,0.6494420030996957,0,-0.004944280220294554,-0.028731605736467124,0.016739023450690078
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-11,0.4406829153468286,-1,0.010500272309203341,-0.016827185743307282,0.036168119325325085
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-12,0.7448619101265241,-2,-0.032275146944381175,-0.054194527499660625,-0.010582242312518227
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-13,0.32256351748255696,-1,0.013991961257894078,-0.014934105870103263,0.03834748715306724
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-14,0.5893978391407426,0,-0.016136761462073757,-0.04646174695167954,0.009959173077401821
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-15,0.7540454342405944,0,0.0057917630492145085,-0.030996439004649205,0.03388959338482656
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-16,0.947859977968412,0,-0.0025608975165888866,-0.036387748604238136,0.0322485819863333
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-17,0.4537672973691913,0,-0.014923923810754455,-0.05146074567675178,0.017037869366251547
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-18,0.4602261776270049,-1,0.016895552374894283,-0.01738100431609592,0.05391634268886211
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-19,0.589435380525372,0,-0.01175108696452314,-0.04741912605098401,0.024264491070714378
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-20,0.9546999508650751,-1,0.0014769619698377851,-0.02133894219232829,0.017554152508906164
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-21,0.36056968230036457,-1,0.007447298648164357,-0.007080120936049198,0.025960775923567877
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-22,0.6851751854528196,-1,0.002325475407161527,-0.015079926179135561,0.024402665334089316
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-23,0.052861148438496874,-1,0.04108839514504602,0.006351771221043289,0.06470456209961135
HOTSS_v1.02,"mann kendall 3pw all seasons, seasonal mk",season-24,0.5991577962028383,-1,nan,nan,nan
HOTSS_v1.02,"mann kendall 3pw all seasons, nonseasonal mk",season-0,0.6207269393027155,-1,0.0011537249830198934,-0.00518123552506324,0.0075015530028511865
HOTSS_v1.02,"mann kendall 3pw all seasons, nonseasonal mk",season-1,0.6207269393027155,-1,0.0011537249830198934,-0.00518123552506324,0.0075015530028511865
